-2.766210138797760010e-01,-1.860077977180480957e+00,7.735149860382080078e-01,1.665900088846683502e-02,-4.116300120949745178e-02,6.361830234527587891e-01,-7.702590227127075195e-01,-5.204460024833679199e-01,7.613699883222579956e-02,3.254799917340278625e-02,2.533490061759948730e-01,4.590699821710586548e-02,-5.127000063657760620e-02,3.492999821901321411e-02,1.015409976243972778e-01,-2.398550063371658325e-01,2.958500087261199951e-01,-3.170869946479797363e-01,-1.735899969935417175e-02,6.298100203275680542e-02,6.784299761056900024e-02,6.773999892175197601e-03,1.466930061578750610e-01,1.049230024218559265e-01,-1.477899998426437378e-01,8.416000008583068848e-01,7.787669897079467773e-01,1.874710023403167725e-01,2.044139951467514038e-01,-4.341299831867218018e-02,-1.133740022778511047e-01,2.034260034561157227e-01,8.112800121307373047e-01,-8.384749889373779297e-01,6.461799889802932739e-02,-1.441060006618499756e-01
-2.297778725624084473e-01,-2.206021785736083984e+00,7.226602435111999512e-01,-1.172351185232400894e-02,-4.826372116804122925e-02,5.172299742698669434e-01,-9.045719504356384277e-01,-4.764321744441986084e-01,4.436382651329040527e-02,6.448823213577270508e-02,3.192054629325866699e-01,-1.374117732048034668e-01,-5.254991352558135986e-02,1.476840376853942871e-01,1.403546929359436035e-01,-1.518439650535583496e-01,3.002679646015167236e-01,-3.563207685947418213e-01,-2.185744978487491608e-02,3.980414569377899170e-02,-1.252099685370922089e-02,6.314691156148910522e-02,1.483971774578094482e-01,8.858276903629302979e-02,-7.674043625593185425e-02,8.467857241630554199e-01,7.573050260543823242e-01,2.163931131362915039e-01,1.507965624332427979e-01,-4.106580466032028198e-02,-1.089998930692672729e-01,3.081891834735870361e-01,7.350057959556579590e-01,-8.935488462448120117e-01,2.211273759603500366e-01,-9.910581633448600769e-03
-2.304377257823944092e-01,-2.209549903869628906e+00,7.321887016296386719e-01,-7.856803014874458313e-03,-3.755906224250793457e-02,5.166023373603820801e-01,-8.929680585861206055e-01,-4.644001126289367676e-01,1.298553589731454849e-02,8.838126808404922485e-02,2.371428161859512329e-01,-1.189872473478317261e-01,-6.712283939123153687e-02,1.675432920455932617e-01,1.428894251585006714e-01,-1.294037252664566040e-01,3.037727475166320801e-01,-3.507210016250610352e-01,-1.955199055373668671e-02,4.595508426427841187e-02,-1.201327983289957047e-02,6.374765187501907349e-02,1.793987303972244263e-01,7.028875499963760376e-02,-7.013013958930969238e-02,8.959518671035766602e-01,7.824498414993286133e-01,2.342994660139083862e-01,1.269945055246353149e-01,-5.335990712046623230e-02,-1.244051903486251831e-01,2.883206307888031006e-01,7.413088083267211914e-01,-8.692499995231628418e-01,2.118566930294036865e-01,-4.552881419658660889e-02
-2.317693680524826050e-01,-2.216780185699462891e+00,7.336046695709228516e-01,-9.562926366925239563e-03,-3.545824810862541199e-02,5.161868333816528320e-01,-8.808908462524414062e-01,-4.487759470939636230e-01,1.303939498029649258e-03,9.980835020542144775e-02,2.021208554506301880e-01,-9.915245324373245239e-02,-5.946227163076400757e-02,1.852930635213851929e-01,1.371311396360397339e-01,-1.122197434306144714e-01,3.247359693050384521e-01,-3.308656513690948486e-01,-8.044032147154211998e-04,5.175229161977767944e-02,-7.829739712178707123e-03,5.974270775914192200e-02,2.021639049053192139e-01,6.228433921933174133e-02,-6.518178433179855347e-02,9.286574125289916992e-01,8.005759119987487793e-01,2.466455698013305664e-01,1.104854494333267212e-01,-5.682050809264183044e-02,-1.343765109777450562e-01,2.788711786270141602e-01,7.390882968902587891e-01,-8.510363101959228516e-01,2.048235833644866943e-01,-6.393212825059890747e-02
-2.310067564249038696e-01,-2.226776838302612305e+00,7.331163883209228516e-01,-1.195449568331241608e-02,-3.520212695002555847e-02,5.155386328697204590e-01,-8.696164488792419434e-01,-4.246007204055786133e-01,-7.590760360471904278e-04,1.151986941695213318e-01,2.031869590282440186e-01,-8.868677169084548950e-02,-3.872301429510116577e-02,1.832279562950134277e-01,1.210160404443740845e-01,-9.578579664230346680e-02,3.807919621467590332e-01,-2.952604591846466064e-01,2.584588155150413513e-02,5.675800889730453491e-02,-5.548624321818351746e-03,5.577260628342628479e-02,2.120096534490585327e-01,5.682414770126342773e-02,-6.535430997610092163e-02,9.598321914672851562e-01,8.176082968711853027e-01,2.564259171485900879e-01,9.441522508859634399e-02,-5.134324356913566589e-02,-1.425965577363967896e-01,2.716753184795379639e-01,7.345092296600341797e-01,-8.405573964118957520e-01,2.046356946229934692e-01,-7.317461818456649780e-02
-2.260733246803283691e-01,-2.237319707870483398e+00,7.314063906669616699e-01,-1.460755430161952972e-02,-3.538225591182708740e-02,5.144504904747009277e-01,-8.604487776756286621e-01,-3.985430002212524414e-01,-1.352743711322546005e-03,1.321693956851959229e-01,2.369476109743118286e-01,-8.741553872823715210e-02,-5.547479726374149323e-03,1.679712235927581787e-01,1.000949293375015259e-01,-8.560685813426971436e-02,4.658501148223876953e-01,-2.426662147045135498e-01,5.662228167057037354e-02,6.027458608150482178e-02,-4.533299710601568222e-03,5.266639590263366699e-02,2.117844074964523315e-01,5.174778774380683899e-02,-6.881360709667205811e-02,9.844308495521545410e-01,8.331803679466247559e-01,2.636868655681610107e-01,8.045852929353713989e-02,-4.100206494331359863e-02,-1.492838561534881592e-01,2.646934092044830322e-01,7.330172061920166016e-01,-8.332552909851074219e-01,2.111362814903259277e-01,-7.645567506551742554e-02
-2.181438803672790527e-01,-2.247634410858154297e+00,7.294924259185791016e-01,-1.772838085889816284e-02,-3.521389514207839966e-02,5.135864615440368652e-01,-8.543212413787841797e-01,-3.706879019737243652e-01,-6.744273938238620758e-03,1.411508917808532715e-01,2.914846241474151611e-01,-9.509651362895965576e-02,3.179863095283508301e-02,1.392566859722137451e-01,7.571005076169967651e-02,-7.965273410081863403e-02,5.729451179504394531e-01,-1.750659197568893433e-01,8.760727941989898682e-02,6.160842254757881165e-02,-5.940441507846117020e-03,5.062924697995185852e-02,2.018411457538604736e-01,4.604301229119300842e-02,-7.278017699718475342e-02,9.969111680984497070e-01,8.459384441375732422e-01,2.676702439785003662e-01,7.295579463243484497e-02,-2.558439224958419800e-02,-1.548511683940887451e-01,2.597308456897735596e-01,7.352550029754638672e-01,-8.301442265510559082e-01,2.213835120201110840e-01,-7.395754754543304443e-02
-2.091139554977416992e-01,-2.256093025207519531e+00,7.278172969818115234e-01,-2.150349691510200500e-02,-3.413226082921028137e-02,5.145318508148193359e-01,-8.505448698997497559e-01,-3.398445546627044678e-01,-1.903617568314075470e-02,1.394535750150680542e-01,3.496783077716827393e-01,-1.117163375020027161e-01,6.459214538335800171e-02,9.524786472320556641e-02,4.837209358811378479e-02,-7.156983762979507446e-02,6.926808953285217285e-01,-1.033724546432495117e-01,1.136603578925132751e-01,6.022083386778831482e-02,-1.069170981645584106e-02,4.952211305499076843e-02,1.849366724491119385e-01,3.892927989363670349e-02,-7.694196701049804688e-02,9.984452128410339355e-01,8.562228083610534668e-01,2.683431208133697510e-01,7.138872891664505005e-02,-7.251290138810873032e-03,-1.589995920658111572e-01,2.581436932086944580e-01,7.392063140869140625e-01,-8.304064273834228516e-01,2.325343638658523560e-01,-6.633792072534561157e-02
-2.004633694887161255e-01,-2.261837482452392578e+00,7.267584800720214844e-01,-2.576209791004657745e-02,-3.193566203117370605e-02,5.182213783264160156e-01,-8.479624390602111816e-01,-3.049176037311553955e-01,-3.619758412241935730e-02,1.314950287342071533e-01,3.970177769660949707e-01,-1.369639933109283447e-01,8.779489248991012573e-02,3.466273844242095947e-02,1.810652762651443481e-02,-5.505696311593055725e-02,8.171311020851135254e-01,-4.036867991089820862e-02,1.319078952074050903e-01,5.611444264650344849e-02,-1.834092661738395691e-02,4.909900575876235962e-02,1.651654988527297974e-01,3.065242059528827667e-02,-8.186057955026626587e-02,9.944537878036499023e-01,8.650944828987121582e-01,2.664102911949157715e-01,7.311102747917175293e-02,1.083764433860778809e-02,-1.623146831989288330e-01,2.593374550342559814e-01,7.421711087226867676e-01,-8.323534131050109863e-01,2.423481792211532593e-01,-5.599972233176231384e-02
-1.927276402711868286e-01,-2.265568017959594727e+00,7.265357971191406250e-01,-2.995066903531551361e-02,-2.860721759498119354e-02,5.241774320602416992e-01,-8.458210229873657227e-01,-2.655997872352600098e-01,-5.598391592502593994e-02,1.245122626423835754e-01,4.253316223621368408e-01,-1.682221293449401855e-01,1.006922647356987000e-01,-4.091409966349601746e-02,-1.397633273154497147e-02,-3.013800084590911865e-02,9.407778978347778320e-01,4.204209893941879272e-03,1.414874047040939331e-01,4.980307817459106445e-02,-2.790860459208488464e-02,4.908680543303489685e-02,1.453612148761749268e-01,2.207027375698089600e-02,-8.735600113868713379e-02,9.897671937942504883e-01,8.733718991279602051e-01,2.629574239253997803e-01,7.639928162097930908e-02,2.651598304510116577e-02,-1.654702126979827881e-01,2.619329392910003662e-01,7.431698441505432129e-01,-8.349273800849914551e-01,2.500672638416290283e-01,-4.527068510651588440e-02
-1.861918419599533081e-01,-2.268516540527343750e+00,7.270066738128662109e-01,-3.340389579534530640e-02,-2.411658130586147308e-02,5.314008593559265137e-01,-8.435912132263183594e-01,-2.249476462602615356e-01,-7.654032111167907715e-02,1.228178739547729492e-01,4.336057901382446289e-01,-2.011512964963912964e-01,1.052162572741508484e-01,-1.235782280564308167e-01,-4.423202574253082275e-02,-3.644731827080249786e-03,1.051695227622985840e+00,2.501692436635494232e-02,1.428566128015518188e-01,4.178469628095626831e-02,-3.815496340394020081e-02,4.946001991629600525e-02,1.261796653270721436e-01,1.482691243290901184e-02,-9.328248351812362671e-02,9.849966764450073242e-01,8.813031315803527832e-01,2.586081922054290771e-01,8.125055581331253052e-02,3.919313102960586548e-02,-1.684734672307968140e-01,2.649680972099304199e-01,7.429316043853759766e-01,-8.369886279106140137e-01,2.562073469161987305e-01,-3.484696894884109497e-02
-1.820491701364517212e-01,-2.272331714630126953e+00,7.277703285217285156e-01,-3.550501912832260132e-02,-1.839712075889110565e-02,5.398742556571960449e-01,-8.405849337577819824e-01,-1.860038340091705322e-01,-9.626214206218719482e-02,1.229704767465591431e-01,4.241811037063598633e-01,-2.294354587793350220e-01,1.012962013483047485e-01,-2.022118866443634033e-01,-7.058307528495788574e-02,1.441610697656869888e-02,1.133328199386596680e+00,2.297764644026756287e-02,1.369003653526306152e-01,3.151863813400268555e-02,-4.926555231213569641e-02,5.016190931200981140e-02,1.061597689986228943e-01,1.240910403430461884e-02,-9.818341583013534546e-02,9.779875278472900391e-01,8.877950906753540039e-01,2.530392706394195557e-01,8.999323844909667969e-02,5.233865603804588318e-02,-1.722282469272613525e-01,2.678728401660919189e-01,7.409473061561584473e-01,-8.381367921829223633e-01,2.601130902767181396e-01,-2.557925693690776825e-02
-1.789836734533309937e-01,-2.277172088623046875e+00,7.292846441268920898e-01,-3.624711558222770691e-02,-1.226202491670846939e-02,5.479948520660400391e-01,-8.368152379989624023e-01,-1.476873606443405151e-01,-1.094374731183052063e-01,1.319275796413421631e-01,4.038116633892059326e-01,-2.543651759624481201e-01,9.310321509838104248e-02,-2.774776816368103027e-01,-9.061044454574584961e-02,2.297305874526500702e-02,1.183847665786743164e+00,1.308925217017531395e-03,1.253700107336044312e-01,2.081975340843200684e-02,-5.916753038763999939e-02,5.101222172379493713e-02,8.525691181421279907e-02,1.536051277071237564e-02,-1.027008444070816040e-01,9.716181755065917969e-01,8.933744430541992188e-01,2.477126270532608032e-01,1.005776301026344299e-01,6.428714841604232788e-02,-1.758332997560501099e-01,2.686239480972290039e-01,7.377512454986572266e-01,-8.373333811759948730e-01,2.624228298664093018e-01,-1.862085610628128052e-02
-1.769012361764907837e-01,-2.283085823059082031e+00,7.312954664230346680e-01,-3.598361834883689880e-02,-6.270920392125844955e-03,5.541900396347045898e-01,-8.322020173072814941e-01,-1.108880117535591125e-01,-1.147939860820770264e-01,1.460935324430465698e-01,3.786493241786956787e-01,-2.753323614597320557e-01,8.177406340837478638e-02,-3.453680276870727539e-01,-1.046561449766159058e-01,2.267559804022312164e-02,1.198466420173645020e+00,-3.355627506971359253e-02,1.092494279146194458e-01,9.673675522208213806e-03,-6.658442318439483643e-02,5.189268290996551514e-02,6.203114986419677734e-02,2.444296889007091522e-02,-1.069463193416595459e-01,9.643636345863342285e-01,8.967529535293579102e-01,2.425042092800140381e-01,1.126054748892784119e-01,7.631830871105194092e-02,-1.788524836301803589e-01,2.639409601688385010e-01,7.334874272346496582e-01,-8.329305648803710938e-01,2.632761299610137939e-01,-1.525699812918901443e-02
