time,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,twist_y
0.0,-168.704498,90.902412,432.608795,-0.19630912334128092,0.6805125895298763,0.6813876693877723,-0.18459736615298672,-18.419743107698732,43.978621372427995,-36.25744662213316,2.5878465313808277,-0.37181513639461183,-0.04721096928010293,-0.37181513639461183
0.033333,-166.826294,90.277924,432.871399,-0.22138826295138925,0.6697227250477362,0.6745328828465892,-0.21786256801174025,-33.192559499040215,41.59860475602818,-42.19307495154964,2.793906334661594,-0.38856809545440385,-0.18282217095297887,-0.38856809545440385
0.066666,-164.794601,88.704514,433.226288,-0.251175524330828,0.6527472320259399,0.6678245307530494,-0.2546415189714296,-51.12533510306635,37.985877274317005,-42.7597500336382,2.934598233282464,-0.37564275041924783,-0.4956525034179478,-0.37564275041924783
0.099999,-162.9646,86.951187,433.290588,-0.2810754709364227,0.6309889588052644,0.6636009116983711,-0.28719913561291766,-48.38219863368847,33.272792081273415,-35.97316453841289,2.48028281229237,-0.5168284072286213,-0.5872543118315268,-0.5168284072286213
0.133332,-161.383896,85.632004,433.183411,-0.29766110683713864,0.6119099008137503,0.6616179795667384,-0.3150012505953309,-29.118553044827852,28.953323228375545,-31.378317567485087,1.1524708578207241,-0.23963486833752273,-0.022096839396460816,-0.23963486833752273
0.166665,-159.989807,85.226936,433.072693,-0.29972387172150255,0.6169631566777101,0.6547700679573726,-0.31748735743277284,5.909881853207151,35.3949704966239,-25.870564621483613,0.044579514348210045,0.5277051770865212,0.3829987588585605,0.5277051770865212
0.199998,-158.597198,86.192093,432.397095,-0.30601977368508726,0.6253624557620224,0.6479497819518214,-0.3089251966182227,38.62630115885091,46.24498849597455,-14.871301985386843,0.25613725291721606,0.7429470343260509,0.41301354729766016,0.7429470343260509
0.233331,-157.376694,87.90126,431.301208,-0.3168448402672431,0.630898550056635,0.6359227594883269,-0.3117348403647119,52.341361376230225,51.119644000875795,-3.299429891700168,0.6639399964413011,0.6870703629730603,0.6537132155626748,0.6870703629730603
0.266664,-156.371704,89.713211,429.850098,-0.32772741195929594,0.6392965465482118,0.6199991765218231,-0.3154293742412919,49.715261161388845,52.49080631493023,7.903094446697146,0.42409481675444993,0.7636664802018722,0.7109506542144846,0.7636664802018722
0.299997,-155.645996,91.171181,428.167511,-0.3342150932435112,0.6490391937451517,0.608023890944873,-0.3120181797125473,30.609007198530577,51.831914104693006,15.105598758416743,-0.12949474433790045,0.5170987885072259,0.5470795133521382,0.5170987885072259
0.33333,-155.047806,91.675552,426.456787,-0.329744053806645,0.6572590533055067,0.6038014095384273,-0.3077389375209413,0.1960140984704175,52.49921855024258,15.899856933772718,-0.7143102219837348,0.054405857135718994,0.22218300607677427,0.054405857135718994
0.366663,-154.428207,91.062897,424.721008,-0.3173548631249117,0.6618652978461816,0.609835150604732,-0.298866705146053,-28.243936016714702,55.42356750511154,15.523076780856158,-1.175760742456495,-0.11119583216251698,-0.2655931138206248,-0.11119583216251698
0.399996,-153.722,89.653511,422.932312,-0.304146862947595,0.6630959057330893,0.622462302329474,-0.2834416831340114,-37.070562963286385,56.47324874033074,15.61177052388009,-1.3477764571304556,0.14568992366411176,-0.5727317185223122,0.14568992366411176
0.433329,-152.913895,88.498383,421.186188,-0.2959876106406492,0.6649924976094921,0.6337207721450453,-0.26186694220962015,-37.73802389751089,57.05719595643927,18.863501782557112,-0.9845660844675547,0.4471371831808013,-0.8341665766571404,0.4471371831808013
0.466662,-152.165497,87.138641,419.240112,-0.2990775846115671,0.6591543003194356,0.6451921597286386,-0.24453074198963437,-36.09150772075764,58.377267294494104,15.496055215162976,-0.2309542809113195,0.3157143318372333,-0.7487398965064662,0.3157143318372333
0.499995,-151.019806,86.2258,417.546112,-0.30386642310004336,0.6539002601614526,0.6490370701984904,-0.24255005294027399,-13.165526417873403,61.46899275616678,3.6341600313959006,0.4404326712976956,-0.1160033862225918,-0.14851211055097874,-0.1160033862225918
0.533328,-149.498596,86.395599,416.084595,-0.30735005736305987,0.6505032346148133,0.6460043044041268,-0.2550684666632263,16.09579274057707,64.74673253319492,-4.438879215011379,0.8661210718962173,-0.3022674385173534,0.21887305276777824,-0.3022674385173534
0.5666610000000001,-147.815308,87.376823,414.669189,-0.31425685172619156,0.647128667968482,0.6399829986854316,-0.26997940593697767,34.01891783530377,66.69975638354896,-12.729142012833137,0.9231759273724087,-0.4454728666068349,0.3050176514433875,-0.4454728666068349
0.599994,-145.8526,88.681168,413.416504,-0.3150114394423127,0.6433233157740526,0.6357761820015391,-0.28756138614477855,36.6757563561472,67.47759384269693,-22.21210750303438,0.8696933018357788,-0.6415195687273907,0.3610083563617428,-0.6415195687273907
0.633327,-143.745407,89.792122,412.217804,-0.31584469618923444,0.6394862897810324,0.6306298801095962,-0.3059499426118201,26.536700285904338,65.52058946111322,-26.89307268792155,1.1435740253017035,-0.45709325555989133,0.38751412550627745,-0.45709325555989133
0.66666,-141.727203,90.395287,411.078491,-0.32579160536373525,0.6346983056254415,0.6205976726349357,-0.32538656922315545,10.405032143172285,60.98557427920575,-30.20473788362398,1.8287831052025911,-0.24691785349947873,0.278353245413484,-0.24691785349947873
0.6999930000000001,-139.746094,90.395241,410.048187,-0.3462642974814072,0.622440949172191,0.6073284299559473,-0.3518813425724264,-12.169157528094633,56.85393789641847,-32.640676748039645,2.5270870990205654,-0.3233411494034001,0.0012282360844903528,-0.3233411494034001
0.733326,-137.928696,89.490997,408.954193,-0.37151552393472076,0.6015341206648186,0.5944376470971774,-0.3831146053925442,-37.29837546791412,52.80519543619474,-31.866622814291638,2.774128833237757,-0.4494585452444427,-0.3336920357203801,-0.4494585452444427
0.766659,-136.3125,87.86657,407.833496,-0.39721883408623315,0.5757429318843643,0.5841576424555512,-0.4117002829646125,-48.18444493863013,45.84063457383953,-29.32611060920251,2.4115812677230783,-0.43262411605512296,-0.6197401607818994,-0.43262411605512296
0.799992,-134.969498,86.319809,406.793915,-0.4180368433251206,0.551865974085922,0.5792250649494683,-0.43033413576341956,-35.93036151532842,44.50091463728951,-28.38573061906348,1.59899352467071,-0.28502512720044676,-0.4544547821703317,-0.28502512720044676
0.8333250000000001,-133.568893,85.604492,405.4935,-0.4278523617584651,0.5408812762200313,0.5738438488634898,-0.4416933763300396,-7.417215750076485,49.97059539952823,-24.499811196439424,0.6380414539656596,0.13886202408606904,0.1125887832745782,0.13886202408606904
0.866658,-132.554092,85.980293,403.954803,-0.430595061072941,0.5470371698839884,0.565897856740651,-0.4416988158024019,23.314302791005456,58.23908534698062,-15.86603459042573,0.2935096487098046,0.3948069009706234,0.25239575172380896,0.3948069009706234
0.899991,-131.662994,87.232384,401.982605,-0.43693978168630365,0.5472477362859439,0.5592595070631619,-0.4436579155941033,41.62848498659502,64.57411682788755,-7.1538447341128375,0.6950249516036856,0.522525783500172,0.3281153505319294,0.522525783500172
0.933324,-131.176697,88.795311,399.87561,-0.4480764673883157,0.5506525500111454,0.541917391854505,-0.449816394704152,45.92865550866019,62.553492034036786,2.649175056423596,0.6407647154331844,0.6460789434963006,0.6473411355486751,0.6460789434963006
0.9666570000000001,-131.003998,90.248756,397.827606,-0.45070847402743874,0.5591113659539118,0.5281757102475534,-0.45308583183046114,38.45946009246402,59.40398640766246,7.4726373938161075,0.026514958346520654,0.36929612463994776,0.7161414678885841,0.36929612463994776
0.99999,-130.863998,91.227707,395.814697,-0.4442831638256171,0.5684719130583407,0.5226539990012778,-0.4541860320759131,21.912334712769542,57.87690488246446,8.1479738540689,-0.5948519068826443,0.09650960198345229,0.47840108759885736,0.09650960198345229
1.033323,-130.741104,91.495621,393.866211,-0.4338564206932173,0.5776906866542857,0.5266639949365126,-0.44795882981997714,-0.7036433046539332,59.64031951360742,11.412264794253293,-1.1067146571079316,0.18382347946139233,-0.046695469397648,0.18382347946139233
1.066656,-130.733597,90.929817,391.779388,-0.42683353212569247,0.5863156877234214,0.5373412676446995,-0.43047812054563755,-23.654879804241865,62.287656270819106,15.636179414810709,-1.3399048923859815,0.5750792519584781,-0.49955406898265037,0.5750792519584781
1.099989,-130.736801,89.720459,389.663208,-0.42508043335142837,0.5959758641661511,0.5473952700891106,-0.40555864285851556,-35.917851814104466,62.90813450188608,17.758042625956882,-1.0712412854506868,0.5861715245640877,-0.7130857248770702,0.5861715245640877
1.1333220000000002,-130.738297,88.451134,387.468994,-0.4259824879234783,0.5965382468554982,0.5578026740046457,-0.38927781454169624,-32.15229414617623,62.73507256586388,20.327158987946007,-0.3911979430665128,0.29894865978084795,-0.6988937400254234,0.29894865978084795
1.166655,-130.773895,87.621452,385.245605,-0.431983274184792,0.5924915370258076,0.5621944078366468,-0.3824678773107426,-14.94258634611596,62.39918218163669,14.992831884484321,0.0910533950845613,-0.00949467693181806,-0.20835190138715756,-0.00949467693181806
1.199988,-130.355103,87.56237,383.184204,-0.43027605674560265,0.5912252071094237,0.5609156013328299,-0.38818675615134507,10.629719218493568,64.70703551049435,4.763485080104404,0.253675765432726,-0.24446647448163955,0.18142313233240814,-0.24446647448163955
1.2333210000000001,-129.603699,88.349426,381.084808,-0.4300617573401494,0.5890786290934087,0.5588396332332499,-0.3946283288699118,31.873789221005815,67.53306530710954,-1.6227178701949825,0.19926758922833565,-0.2964384811035362,0.2944550085335007,-0.2964384811035362
1.266654,-128.680893,89.650841,378.985199,-0.4247858949015526,0.5899437581810829,0.5567521093932263,-0.40193332079097405,42.40785229410894,69.479778907156,-6.552984179668389,0.15131536041555346,-0.5183275555391845,0.4755209011699796,-0.5183275555391845
1.299987,-127.567802,91.059776,376.824799,-0.4170192998491937,0.5887773073415434,0.5547636794269524,-0.41433494409909416,38.48562574035593,69.4131548180566,-13.414725532266445,0.43862877749884993,-0.6711920223592515,0.5304233706335866,-0.6711920223592515
1.33332,-126.301399,92.015839,374.796997,-0.41363618736297747,0.5843555886407926,0.5495862557746805,-0.43056776236924665,22.575066886081398,63.266673587857454,-18.282020309141014,0.9659365630313386,-0.34721609034698253,0.5524105190129291,-0.34721609034698253
1.3666530000000001,-125.1558,92.323563,373.066498,-0.42149881790325566,0.580531711389037,0.5348685693523861,-0.44636004760373166,3.86048574105432,56.75975229896403,-21.43621856364649,1.6557874414471936,-0.05032406157922148,0.30361614569532763,-0.05032406157922148
1.3999860000000002,-123.982803,91.981133,371.4729,-0.44012857696487734,0.5655810969143934,0.5196221546839035,-0.4651856348960498,-18.674100151980237,53.433425438083525,-24.3154938411365,2.147283467721558,-0.36539605867318514,-0.3007867791848753,-0.36539605867318514
1.433319,-122.960098,90.800209,369.947998,-0.4601997956626314,0.5380269209133723,0.5124828080283292,-0.48590590850487364,-40.412530199584836,49.07653316551816,-22.012014132327476,2.2313687106401443,-0.7617910702320652,-0.7486900895758234,-0.7617910702320652
1.466652,-122.189102,89.127327,368.514099,-0.4792182612961161,0.5062064894401941,0.5085642557222619,-0.5054376775534483,-41.906877898626966,44.04540258679552,-19.815533732492835,1.7962465057629284,-0.7308355937909926,-0.561817046331175,-0.7308355937909926
1.4999850000000001,-121.472,87.977814,367.121002,0.4878471418369274,-0.4877926511472586,-0.5036610981896217,0.5199894170641302,-22.003103652987146,46.97213798742131,-18.215076822909012,0.7284037839698034,-0.024108863514925395,-0.10051570130257134,-0.024108863514925395
1.533318,-120.955803,87.668297,365.386414,0.49253577125241865,-0.492395639404275,-0.49810792425187495,0.516569011972194,7.363937994247258,56.17335276060247,-13.397549311060846,-0.12736632358875544,0.49041371637327347,-0.037979289050340204,0.49041371637327347
