time,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,twist_y
0.0,256.188995,92.282494,-386.530701,0.49769702249820963,0.4987951514036275,0.4826011348886736,0.520189595567629,-0.025158454647746003,-0.08402357824749054,-0.05727068022740303,-0.0016235548836145398,0.00010441724837646835,-0.002746939652449754,0.00010441724837646835
0.033333,256.187195,92.281754,-386.5336,0.497733494076398,0.4987586838723665,0.48261076030882377,0.5201807360625187,-0.07970692197100253,-0.3096859673137245,-0.15888455749057384,-0.005496061130156323,0.001959006856884328,-0.008238832471494753,0.001959006856884328
0.066666,256.179199,92.277924,-386.55191,0.49789971614656725,0.4985374425244039,0.48267529224917505,0.5201738683503507,-0.10592391653322264,-0.5870612207210341,-0.10616361264570166,-0.011502337962894515,0.004922360574720208,-0.010243954686758247,0.004922360574720208
0.099999,256.18161,92.276154,-386.573212,0.4980230621536444,0.49831762327316403,0.4826632486919782,0.5202775838536556,-0.04119240253433751,-0.7020794692508094,0.18246800970618948,-0.014634716158057965,0.006862239604391489,-0.003053392750377773,0.006862239604391489
0.133332,256.193115,92.277031,-386.598297,0.4980853517258427,0.4981263622780644,0.48258612400106476,0.5204726145739035,0.015187517855712148,-0.8153346334460682,0.34133140310102195,-0.013377378997017658,0.0070184166410874336,0.0030463969442219175,0.0070184166410874336
0.166665,256.20639,92.279373,-386.626587,0.49807943817986106,0.4980227731581056,0.48249711510822796,0.5206598933954691,0.016297720885880468,-0.9188510038607898,0.2862597498402269,-0.0076930495624751806,0.00252272549623193,0.008023127523194428,0.00252272549623193
0.199998,256.214508,92.280579,-386.658691,0.49803324932909626,0.4980838970750178,0.4823613088579791,0.5207714294717811,-0.02892239272342098,-0.9528495821819901,0.22446556364278708,-0.0025381529666753154,-0.0004718724211761047,0.007939465398640237,-0.0004718724211761047
0.233331,256.223785,92.279991,-386.689514,0.4979913522134564,0.4981164908620369,0.482313413041322,0.5208246789970062,-0.0610222117380233,-0.890933276391088,0.29115528240846184,0.0002184964187313978,0.0008641841158243605,0.00188850797876729,0.0008641841158243605
0.266664,256.236206,92.278938,-386.717407,0.49798294389003434,0.49810288425874655,0.4823480924447067,0.5208136154159998,-0.06653138715918096,-0.8125940685580253,0.38164271333943517,0.002851359615327592,0.0014829697402385957,-0.0027111607150939344,0.0014829697402385957
0.299997,256.251312,92.277817,-386.742798,0.4979672312805073,0.4980944840101988,0.48243254161796584,0.5207584510667777,-0.06250734621355952,-0.7229092849860729,0.4314692145954674,0.003269109282920799,0.001311570156009269,-0.003563844823149859,0.001311570156009269
