time,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,twist_y
0.0,-239.739594,90.545692,-540.833679,0.5046179914976262,0.4768561714392409,0.5535474517806108,0.45995009842851764,-4.268350753402647,-2.8057169533914124,8.857078809187756,-0.029258349051515344,0.07134130886931497,-0.04663074564432649,0.07134130886931497
0.033333,-239.445999,90.401367,-540.929199,0.5045492404592417,0.47563247865324193,0.5542931345381633,0.46039432034510736,-4.271297129459379,-1.9987409158390654,8.456070959382618,-0.02604064396317166,0.08537242720398326,-0.04035459658251863,0.08537242720398326
0.066666,-239.174805,90.263939,-540.968811,0.5040725377073889,0.4743622352754193,0.5552231553539972,0.4611058384281115,-4.050407998091726,-0.2580426958398354,7.684813951633491,0.0005456003567097929,0.10295852957834527,-0.034050771568512696,0.10295852957834527
0.099999,-238.924896,90.148781,-540.947327,0.5031583906284638,0.47342888457307575,0.5565697454811415,0.46143996750078436,-3.1520715066055622,1.4377913729196685,6.978855891859705,0.04196556697587732,0.08125574139409893,-0.04407513496887082,0.08125574139409893
0.133332,-238.695404,90.085007,-540.879578,0.5025809858584629,0.4729988001513514,0.5579272415857073,0.46087056838713514,-1.9885533905690813,3.029711682738563,6.201153925532321,0.07433569476760715,0.038083195953489045,-0.06900565581894752,0.038083195953489045
0.166665,-238.4935,90.05925,-540.759827,0.5023378168685585,0.47280545917630207,0.5594372323322941,0.45950157627281263,-1.3407474851854284,4.316909358208532,5.149297636462171,0.07597852905906323,0.01358817262994934,-0.0874059127151347,0.01358817262994934
0.199998,-238.329605,90.047478,-540.608582,0.502469140284651,0.47243316775352845,0.5606962468693626,0.45820452181812954,-0.9723874890456502,4.982941924415943,4.022721105358412,0.07955303377596723,-0.004704076815762943,-0.08057896709393754,-0.004704076815762943
0.233331,-238.200104,90.04995,-540.443115,0.5024035298250494,0.4727035936412672,0.5618422494693357,0.4565909465694641,-0.6604767548914809,5.046510549757677,2.9727363698942697,0.1061286135230267,-0.016977746748765125,-0.06071340472978717,-0.016977746748765125
0.266664,-238.105698,90.057243,-540.285828,0.5020387519818242,0.47333168355951083,0.5629836286605815,0.45493256940717713,-0.761142381811146,4.668903484385872,1.9408468932445837,0.11669094918343983,-0.006780826747323648,-0.03610850359310237,-0.006780826747323648
0.299997,-238.045105,90.047462,-540.139526,0.5012374037138949,0.474081724094284,0.5640681959996613,0.453690042054741,-1.5321169982130685,4.002620891479778,0.9256084725382892,0.10979740044276654,0.021651643553668644,-0.0131421220415216,0.021651643553668644
0.33333,-238.018005,89.995461,-540.013916,0.5000954630513839,0.4745917487302742,0.5652136642393952,0.45299085380351617,-1.955063331161741,3.189953449342926,0.17547221295389903,0.09733648861259217,0.03357917444774868,-0.001810614287425617,0.03357917444774868
0.366663,-238.009293,89.948509,-539.913086,0.49909248202821144,0.47516333851479164,0.5661265543321911,0.45235740360290044,-1.7975967557212313,2.6002256281834573,-0.39360218668950775,0.0914860854068898,0.028884674048379282,0.0019415942157288675,0.028884674048379282
0.399996,-238.023102,89.900009,-539.82428,0.4980721051148075,0.47571484171981515,0.5670429156400811,0.4517542465726155,-1.9148642006301988,2.2065577434482324,-1.0588210563835168,0.08186810638567237,0.031229499595938487,0.004446863422377684,0.031229499595938487
0.433329,-238.059799,89.839958,-539.744019,0.4971372535244877,0.47613650278427366,0.56780753467611,0.4513792035966311,-1.9902942829675752,1.9449089032532072,-1.7386877180348803,0.047760102739673016,0.020463809950953253,0.0012617868155340016,0.020463809950953253
0.466662,-238.119507,89.782211,-539.667175,0.49690820436545075,0.4762226475556465,0.5680810436964902,0.4511963587863937,-1.7483451644344195,1.9206661402540735,-2.535882730849375,-0.013146333002503442,-0.015883364142093178,-0.014718277636959843,-0.015883364142093178
0.499995,-238.2099,89.735809,-539.585327,0.4978677813201719,0.47587866464860834,0.5675800513691109,0.4511319697643078,-1.4037039248180956,2.1080062816814413,-3.5471597994805117,-0.06405584965576704,-0.05434586937704793,-0.02706840378695717,-0.05434586937704793
0.533328,-238.337097,89.700256,-539.49292,0.49935901546033423,0.4754642625866265,0.5666447167426321,0.45109652367215536,-0.8331886593016654,2.364193572952274,-4.630971058951708,-0.059439031607432524,-0.08320718927408545,-0.02195765766392854,-0.08320718927408545
0.5666610000000001,-238.500397,89.691833,-539.393188,0.5007116136280512,0.47572572041178673,0.5656493378348753,0.4505704667681259,-0.22684779274593664,2.552793541578132,-5.898250945994817,-0.0038955717578396925,-0.09736007566042856,0.004163195012855867,-0.09736007566042856
0.599994,-238.712906,89.696243,-539.286621,0.5011939963612506,0.47694000746362414,0.5648952673066763,0.4496956129056137,0.5176358578426875,2.8724564861349045,-7.36739541240698,0.07027606856471852,-0.10637227538910869,0.04233800756542224,-0.10637227538910869
0.633327,-238.973801,89.738182,-539.16333,0.5009614403783855,0.4792902748643148,0.5642511726088454,0.44826229139204404,1.2726257335806606,3.275203994372224,-8.708168259252178,0.14119830037876446,-0.11049643122584216,0.08039062395095146,-0.11049643122584216
0.66666,-239.273804,89.795624,-539.026978,0.4998136912106446,0.482459356711003,0.5638738386233434,0.4466156483113544,0.7657598485584994,4.021313212103767,-10.157200098338604,0.1735853146512174,-0.07034053955187627,0.1247967217189949,-0.07034053955187627
