linear_x,linear_y,angular_z
-0.042838514932044484,-0.021410573757521718,-0.04788495749840072
-0.04207463639147951,-0.028902290875379544,-0.3245156127266619
-0.042697901590738455,-0.03104340833220079,-0.6206137401292666
-0.04304832756826986,-0.03814582560969108,-0.8080510162557315
-0.059086087375117016,-0.031128712022438734,-0.8894379238368503
-0.06774173371304924,-0.04015569557719283,-0.8803088856242839
-0.08100280938040302,-0.044640241538862944,-0.7610900907262038
-0.09418877956078058,-0.04737141571703334,-0.5915956998053892
-0.1049420104986593,-0.059134290278649665,-0.4754027458054876
-0.11090821541634543,-0.06829618899455724,-0.42705102315554444
-0.1158749547474039,-0.08525356417153875,-0.45116893066800823
-0.12138652161310295,-0.10582113206735373,-0.45440245441845417
-0.1306423605578668,-0.13267963015724324,-0.46147078251860446
-0.13578392596876523,-0.15972268190436967,-0.5092500434753101
-0.14718151072163327,-0.19288011109355085,-0.578999403833157
-0.16156985081254105,-0.2310793583506586,-0.6724150274089346
-0.17163862594290274,-0.2609557830408552,-0.7549110260761805
-0.19773988173264204,-0.28124817711895767,-0.8534455703214127
-0.2183569096067252,-0.2908243192303989,-0.8631580105411438
-0.21913275158997106,-0.28478927662886977,-0.8045050965884152
-0.21306624573137245,-0.27479926105636227,-0.7550487901719277
-0.20096199461345438,-0.24848573373587737,-0.7380134464233098
-0.18447203216226404,-0.2092371638619343,-0.6808398050844892
-0.15721384609181963,-0.16010106049815762,-0.5236878118107198
-0.1369281119054044,-0.10872201720343559,-0.31453912396837175
-0.12140217201760786,-0.06569036224958547,-0.14678174156308005
-0.10953028764206028,-0.031482878766345555,-0.0405761075658706
-0.10315693897028798,-0.005472708195469988,-0.0003703529495327849
-0.10396921142451913,0.005821088668479712,0.00016617120431646772
-0.11006654474927391,0.0004114435558165298,0.008555957602254834
-0.11731653188018876,-0.014267467320951731,0.03865699437452368
-0.1269520590183706,-0.03582974415303473,0.10777873086651453
-0.12446195348050441,-0.057237966592325294,0.16980686070464615
-0.13395023916903454,-0.07456463170350536,0.2439280270535554
-0.14103785452125603,-0.08827039205433956,0.41044298446831073
-0.13990796361607907,-0.0918814297421389,0.5163229844994692
-0.13904318175274757,-0.07061217195961693,0.4669623943651467
-0.13587994990571525,-0.043227704741164226,0.26297967091696395
-0.13134507178541716,-0.020113764438870335,0.046999786683762985
-0.13553843172732719,-0.0176500243965361,-0.0027009668860109325
-0.12405388474338548,-0.007647552767804515,0.03365045045792292
-0.11926119679015543,-0.009181706219487572,0.09291759790512445
-0.10320302207525298,-0.001289168731664894,0.14830770413381036
-0.08947597680050474,0.004109347860185297,0.04852560670637399
-0.07536470360191394,0.008478149133137455,-0.0815950401377327
-0.06665015672638559,0.00861683103604312,0.054112018615730305
-0.06423317543155707,0.002220684579288051,0.18875304498641987
-0.06168546514465882,-0.002668049551883918,0.21480797065535234
-0.06160908307734507,-0.006008886212566738,0.2732119406931229
-0.06433293484320417,-0.004851961629993164,0.27649606997521364
-0.0663291687437957,0.005704358247014389,0.17669374047893113
-0.06842387293297526,0.020838100507720683,-0.006967311777379262
-0.07051329710436126,0.0376337160227761,-0.17674436685427178
-0.07692161024376655,0.06522231859888233,-0.2927537937547314
-0.07035655096704792,0.08806669619227377,-0.29726983084643016
-0.08360843619716082,0.09405576864062752,-0.22036210264090988
-0.08771202685988888,0.10720969095184658,-0.1915856593968877
-0.08990623747769365,0.11180121114788664,-0.190109157865504
-0.08975284301731284,0.11086630965135871,-0.2153365022709251
-0.08874226582923034,0.11088929688666371,-0.20976371627065057
-0.0909699925980906,0.1096108701634088,-0.131933832306428
-0.09828009131157579,0.10953683545290634,0.02284683484154251
-0.10757006459389865,0.11048382162675273,0.21047875489877765
-0.11414468986745374,0.10709927955606206,0.39797383244687135
-0.12143846979590948,0.11599343233121347,0.5727201991367811
-0.13275545963894636,0.12644372793966493,0.8386625392809888
-0.13591275034415465,0.14324554057701994,1.023988847118304
-0.13893429034818924,0.15347316603104139,1.1195538580124986
-0.152789953972202,0.1676132644749519,1.204890535450244
-0.17199141233855098,0.1769172451498445,1.2367801003691596
-0.2068188610761896,0.18778484620261765,1.310666727419216
-0.22627672444094515,0.19742696512048444,1.3982097497161732
-0.22397816614775748,0.21231095680068574,1.4102247738339848
-0.20473601248652895,0.2240378356438071,1.213577419032267
-0.17964925657893094,0.22090052750327052,0.8107406432530154
-0.1585550439318182,0.2033088502708449,0.3976884117405206
-0.14603535011373128,0.18041108610040885,0.1721177030641578
-0.13657246826512104,0.15451174460330866,0.1358309895901215
-0.12591296030405372,0.12711069592161564,0.1607960209943096
-0.11594836444357527,0.1001372617638389,0.16893164498545557
-0.10965196365404235,0.08586986376402143,0.2008783351902315
-0.10211127951827795,0.07047138226283983,0.24762452491595946
-0.09617188490282912,0.0670208515855853,0.1447515892183441
-0.08400782079012743,0.06425535918989926,-0.1022675302332599
-0.06713721660241145,0.05525709311953911,-0.3757510159156965
-0.04856525393571604,0.03794285809339995,-0.46165969572669163
-0.027656133927609804,0.01696609252320407,-0.36776936078067796
-0.005522997719624113,-0.003173515852048384,-0.1733203476235914
0.016830702418213557,-0.024164001741277124,0.025989740440314792
0.042742721025021614,-0.052270513029692635,0.33894277789955735
0.055467620162471455,-0.06716876697019863,1.040885292942502
0.0797336396203408,-0.08911874753874047,1.5354759408148866
0.10386998420561655,-0.11474712462800812,1.853276348387318
0.1222583887109451,-0.13971477376157354,2.116906963584327
0.13338578288183972,-0.16216816219760727,2.316477365782419
0.15013922789783535,-0.18485933616892353,2.4231097223442326
0.1576347911740403,-0.21212250393892326,2.395309752965388
0.16460165311499328,-0.23963435455171522,2.297265153153249
0.17013853658494593,-0.27021807735209646,2.203814408776125
0.17161403788727192,-0.29626846134069057,2.0837966760534763
0.1711139186115364,-0.3196800590645201,1.9993315680114239
0.16910750906727567,-0.3388404783060492,1.9089794177452413
0.1642134222242121,-0.3584269846784621,1.8140243860108864
0.15500158707104097,-0.367734726638915,1.6620934288082743
0.13869697219680815,-0.381384623323286,1.4562868766191488
0.11872179521330552,-0.4031842519519678,1.2695279337791
0.09326782687908786,-0.41580987813852927,1.0592053623387767
0.06525275192125017,-0.41237676865903994,0.7642351131432187
0.04315444329195333,-0.44089801323007194,0.4585976001226108
0.03233258512845148,-0.44895580462631823,0.340884415415048
0.030132747625002444,-0.4399440512001794,0.471025535063507
0.018362386727046747,-0.4434828498763171,0.711318450877706
0.0033961784450133085,-0.44415401137266414,0.9035693863236992
-0.010949898653048877,-0.4288379064964857,1.0556413272926293
-0.02667477018847807,-0.3996212179053961,1.2201469922511976
-0.055719465790388924,-0.38884226041618525,1.4093687967880046
-0.07441311458966528,-0.364176407715905,1.6323838671422126
-0.08772588600094233,-0.3423235019992097,1.7669900471300584
-0.09224199161478423,-0.3212734287667922,1.7990467073001288
-0.08695559702979845,-0.28659746784747325,1.6945096813120806
-0.07832125463876106,-0.25245072520737905,1.5033792349872626
-0.08899781145051307,-0.2245875382174533,1.2595434395320981
-0.07006378312356691,-0.18805477497228595,0.9714113041917384
-0.05283015539448004,-0.15424516193436608,0.7469772385293645
-0.034228543638195996,-0.12042192709361199,0.5809287865359124
-0.016332436228632462,-0.08483481807051249,0.3828767239306165
-0.016419069811398953,-0.06719449344867032,0.18921296048189043
-0.012025732063679557,-0.054886118843595774,0.10655588435847506
-0.010342246677719909,-0.04691788667564806,0.13637253192770155
-0.010484412076466675,-0.043750683920851074,0.1641141307997155
-0.010821299022890262,-0.04095516539959861,0.14170958588364593
-0.010062775717504618,-0.03498821167853996,0.05381353185398818
-0.007675324937227255,-0.026058244626425302,-0.07623212412833313
-0.004185058443295927,-0.015125931399170978,-0.22063337733350485
-0.0007455773847816172,-0.0038475492962625588,-0.36248608758032
0.001945533944766798,0.009820138266045135,-0.5009073693532949
0.00335422846443048,0.02692000093026823,-0.6619584944516427
0.0023264263403433016,0.043171543044961146,-0.871033256234022
-0.0009168478352167822,0.06766182022167322,-1.1447235670588864
-0.0011660632339032982,0.08206431471648969,-1.4577838059627033
-0.005149036652826401,0.088986293914637,-1.7101174876603171
-0.010335303234987141,0.0920324715632608,-1.809211379284203
-0.014397717560967013,0.0930266611638871,-1.725903913224873
-0.01537036135746746,0.09790775682372757,-1.5501108215792274
-0.01386804203570841,0.10562179851944194,-1.3673558521981726
-0.012869658632895483,0.11686894548381221,-1.1445142870787848
-0.0027929895864747477,0.1374967646885411,-0.9158193666282187
0.005326793784837007,0.1595046470784864,-0.6269389434121854
0.01711448110092858,0.18133983416504465,-0.3041923903600498
0.028359389265137168,0.1835620633110839,-0.0729351858008528
0.038531236501841676,0.18310190820869512,-0.19948261980982837
0.04260941450588566,0.18605825344797713,-0.3095187152961963
0.04492215331650207,0.1859361127972097,-0.3259371551338614
0.03830282428296702,0.18581904992880274,-0.23954047768503817
0.03328912866849718,0.20852109615387354,-0.07019829902152847
0.02258011636949998,0.2158006295028615,0.035493842982261804
0.005258762442684351,0.22996932325926098,0.2097444927151997
-0.008631049620191497,0.24676023311897372,0.28822216880440255
-0.017347031764793085,0.266265642798658,0.24721015325814175
-0.021067209617801525,0.28526560921182736,0.049576408812905856
-0.022703777081467594,0.29840994286372424,-0.3185965756789196
-0.026108841138932356,0.3065465273542447,-0.798921737756137
-0.03347885098475514,0.3105828007621454,-1.2490251455816601
-0.044762298127541914,0.31188261031716497,-1.5341841485015248
-0.05747175034358817,0.3106082746224569,-1.642573347021235
-0.0700244051007013,0.30441531362380875,-1.6816712788654036
-0.08339277334976197,0.297060147708602,-1.7351315300664716
