time,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,twist_y
0.0,-219.426895,89.740753,-438.347107,0.5190399566970685,0.48447093475617564,0.5417030295192378,0.4499369561817102,-1.7585819074616047,-2.6834580483305137,5.981561372807505,0.6167185987388637,0.17619325796911448,-0.11250110688718531,0.17619325796911448
0.033333,-219.233505,89.668282,-438.439514,0.5132827543557666,0.48744037306695387,0.5487282403189928,0.44479210319173645,-0.9679224475743871,-0.7918869773739134,6.737320843046395,0.57218675282352,0.22022095795680802,-0.1013840928501195,0.22022095795680802
0.066666,-218.983398,89.664452,-438.42569,0.5072233257883849,0.4891456724840837,0.5556064103029859,0.44131907470275206,0.6066600961699503,2.994346129924612,8.445867339679339,0.41231521547834205,0.2891395791879536,-0.07975937547957754,0.2891395791879536
0.099999,-218.654205,89.731438,-438.30191,0.5023902594489766,0.4886921405398256,0.5609951682084277,0.440531996831321,2.267648809055575,5.73758477440561,10.167658986474864,0.23919375585719768,0.32060123911016697,-0.019014949942404453,0.32060123911016697
0.133332,-218.271698,89.867798,-438.14151,0.4976146600581805,0.48809133786311754,0.5648012577060602,0.4417533647770279,2.7969033798745455,7.734736991206796,11.452028494581596,0.25355769145045426,0.3021848123965647,0.06894155822689585,0.3021848123965647
0.166665,-217.843506,89.995033,-437.905914,0.4915571367708809,0.4897425392334005,0.5686152388099426,0.4418150481230201,1.47446427425733,10.263606675391275,12.658599935043014,0.39426815682166944,0.24608199366517816,0.12085864934769891,0.24608199366517816
0.199998,-217.354507,90.071823,-437.587311,0.48472873727474663,0.49321231067203913,0.5726600078906987,0.4402728508824981,-0.5675853831446865,13.014183304307876,13.714788869047215,0.5009912538248921,0.15715562756319393,0.1727763661450967,0.15715562756319393
0.233331,-216.817398,90.090523,-437.179199,0.4777809990120085,0.4988243000790854,0.5756609788138274,0.4376232079138445,-2.229114536263271,15.778761112169732,13.900801064654866,0.6496539311276321,0.06188546273363494,0.24260842708584188,0.06188546273363494
0.266664,-216.269104,90.075043,-436.687714,0.46918011280863037,0.5072894123652442,0.5790634952331113,0.43268110928883724,-3.6677358188120466,18.338814788196284,14.554724792545361,0.8206030009410354,0.005831017818491571,0.2802466211741907,0.005831017818491571
0.299997,-215.631302,90.0075,-436.138885,0.4597379382582186,0.516968033460873,0.5828318695204091,0.42625355409313004,-4.728268264761158,20.346354704219216,16.178660136508846,0.9297160773607758,-0.012126673049741863,0.2973960539404123,-0.012126673049741863
0.33333,-214.916504,89.923264,-435.569702,0.44915770565340735,0.5274718839417577,0.5869464790961936,0.41895655834427686,-5.962121645834157,22.691043409265802,18.27004662456067,1.0093444528178017,-0.020890559062496945,0.28633184250942906,-0.020890559062496945
0.366663,-214.067505,89.773613,-434.943207,0.4383963562446902,0.5379650580269396,0.5915717429689609,0.4104206428703556,-8.195542649849077,26.272814006825435,21.392053963725733,1.0600912019486126,-0.03946777292969198,0.2380117369176731,-0.03946777292969198
0.399996,-213.042404,89.546371,-434.248413,0.42766775527908074,0.5481906390769913,0.5965988049938715,0.4008206334544129,-9.230983042557629,30.263958072461783,23.69867472582943,1.0788137022669053,-0.029955114610001,0.20225032628770187,-0.029955114610001
0.433329,-211.918594,89.331596,-433.483002,0.416579002055367,0.5577663236730144,0.6018632511968202,0.3913046001283884,-7.891365002915654,34.461746224680866,25.99656711723049,1.0566137442530448,0.08750516544500907,0.1528663210256334,0.08750516544500907
0.466662,-210.607193,89.196983,-432.665314,0.40427956591301295,0.5647932305702099,0.6087595160109307,0.38337773925123597,-9.585355773958112,40.83202917420192,29.667155687838246,1.0540032912766457,0.22199623678719152,0.04089611636275785,0.22199623678719152
0.499995,-209.038101,88.899338,-431.681396,0.39170460176010213,0.5699545137351917,0.6175450312215954,0.37464315240820767,-12.678013582644247,47.36417711294958,32.03176076013449,1.0637283828783395,0.30371859826446196,-0.0657928352257475,0.30371859826446196
