linear_x,linear_y,angular_z
0.009166878102176108,0.005315794488425441,0.010423519501666012
0.010690702532799513,0.006137618781282248,0.011534809078454084
0.011510060176242986,0.0062267444037527216,0.0007549911011436923
0.011095897006668295,0.006190061908640688,-0.015658127183816997
0.010687629356085285,0.005703691265671027,-0.04330637574018941
0.009747648693121998,0.004821907060000401,-0.0645589357243922
0.007776379148210667,0.0042314583730749845,-0.06882141356080335
0.004876536564973049,0.0034238654947122537,-0.06556337248327593
0.0016240663574114233,0.0025047530955721003,-0.042863348119424396
-0.00025466720353474004,0.0015939738683369256,2.2103423245927176e-18
-0.0043360346204159884,0.0014312278218680133,0.0036612537196204086
-0.007066387808904056,0.0013747522373187351,0.013680677798300981
-0.009529219274779129,0.0014581776739451215,0.014701397681577275
-0.011321542672303243,0.001316736739505297,0.011804700517627165
-0.01261300683533331,0.0012471778240738867,0.007103422374927329
-0.013172063062709004,0.0010146780474532197,0.0018064383322321934
-0.012996438094355302,0.0002520903218705577,-0.0016213407531312492
-0.012285704756415937,-0.0010086138978390201,-0.0035787382975828773
-0.010946290995067765,-0.0022670458886549613,-0.0020452455357008546
-0.009179397418149212,-0.003292669947403344,-0.004591096573358596
-0.006812480638231348,-0.004347372613907881,-0.006585220992233973
-0.004344005486898027,-0.005466978855329485,-0.00660361096943507
-0.0018431376508247239,-0.006285698682097004,-0.011881674211106322
0.0005623845545662605,-0.006799360139733006,-0.021301812260818655
0.003003026427360831,-0.006973538453740763,-0.03471784686077203
0.005402069899109985,-0.006780132086206612,-0.04182501011434502
0.008266516361665366,-0.006507731899456774,-0.03880968097550829
0.010663823893027,-0.006338533202651333,-0.02591360232192608
0.01242826702802328,-0.006584156310268448,-0.002570363560574358
0.014622043872655694,-0.006727789471255054,0.007257670058139466
0.01631476169228204,-0.006880068998852617,0.007104813364862797
0.017481427105035426,-0.007642307070188441,0.011151572316636441
0.01848789297862566,-0.008637160770878826,0.010620127448358852
0.018995446865807997,-0.009671611493050403,0.010970738340107712
0.01906232795486632,-0.009909206040593064,0.01072790373180028
0.018929700871852032,-0.010250256272365315,0.010885518665972904
0.018962391307674117,-0.010422959390720547,0.012473253138913008
0.01885868154785145,-0.010331052953368561,0.012851999075805474
0.018821538670574418,-0.009968855307366244,0.01025751079492166
0.018882516800542024,-0.00930320857963017,0.005719040735489476
