linear_x,linear_y,angular_z
0.6176021167653319,-0.040046857389501866,1.0646715092528631
0.6098829034430897,-0.06449042929997469,1.197648062002175
0.6019454313934939,-0.08374107889331246,1.2230425918331738
0.5980560697140375,-0.09967283374036132,1.1507458181652306
0.5950815423846788,-0.11577499489287123,1.0358345892383507
0.5900742538989936,-0.1199629461021035,0.9428159642714673
0.5816447372598741,-0.1235172097107059,0.8928386765376439
0.5691400216061615,-0.13232488139082452,0.7639371753205418
0.5571570655426542,-0.15651925098002026,0.7371226732530204
0.5472339453730439,-0.1770002478888993,0.7646928578955942
0.5302360269114659,-0.19130454707763422,0.7436205302119008
0.5437659826426313,-0.18479523238173892,0.7345491574436677
0.5165009679810848,-0.1904216748873062,0.6245429064022672
0.48764879765119545,-0.18356235976109053,0.527472065373717
0.45165990026762165,-0.18160097522181634,0.5607657137562249
0.4098333253921423,-0.18452361587752367,0.74206281753728
0.36683563865752444,-0.18370287603529234,0.8699365336747897
0.3497173277089902,-0.17590076944473243,1.0534143184678182
0.31695593133875427,-0.16280082035697657,1.1012191146116477
0.3119768701203581,-0.14002342470721618,0.9454340459151949
0.31480863704434187,-0.11314371435553702,0.8503360077426234
0.3185884407468951,-0.08943203509088962,0.8798798709037093
0.32580823889828436,-0.07158110145389263,0.9980110302806925
0.3338533816906779,-0.055739290713837604,1.0725624397309255
0.3442486098982046,-0.04368886490451837,1.0516285087307837
0.3549349390823898,-0.03095783039808707,1.0038392141977248
0.36613578593908236,-0.015565208028660222,0.9728679447643079
0.3771618566042608,-0.0029859428628317155,0.8665785270068538
0.38990392548013436,0.014593481817868872,0.730442821043205
0.4088521677301224,0.03644488330741935,0.6146861713886645
0.434171732799017,0.06353986946126516,0.48021882720704356
0.45588808491367516,0.1003141643514196,0.23314696275752936
0.4725367200991649,0.13817500160147259,0.10857415108714735
0.48303481486028493,0.17631376143568214,0.10794678468549518
0.48018083446481263,0.20187854276646836,0.18790757038627492
0.4922876029203875,0.21620329126423896,0.3286824015730432
0.4710484307455599,0.21885212014285738,0.3939361544343311
0.45704112115506745,0.21427181294609318,0.5362670643654096
0.4439166317230392,0.20124259833703442,0.6644617538034319
0.42832389158181083,0.18791130502953418,0.723828355183797
0.4375638455849994,0.17861988241129745,0.7260401608140715
0.42980610274746667,0.16605877243876224,0.6443634043847218
0.4143081355133567,0.14805197722337762,0.5560048403097764
0.39953098966444817,0.13042586255627905,0.5255124027379569
0.40358387425411973,0.12118630548277842,0.5919233640000257
0.4067372509230347,0.11371898580050765,0.6599445398216024
0.41008736838592075,0.11147195901691942,0.7165824557944958
0.4155243221276406,0.11341770525649608,0.7744667791680286
0.4212739646982472,0.11433642999006435,0.8313260559519096
0.4271628004603822,0.11443970681009617,0.8477963127257013
0.4345692506292132,0.11497073359845468,0.8457710268861581
0.44306883084343135,0.11633462565016219,0.7809219382688979
0.454072617646431,0.12088438426145594,0.7109711275312236
0.4701801665463116,0.1219643444263808,0.6519344864492833
0.4956877504516451,0.11743737513259975,0.7331177483283458
0.5261171318272997,0.11361261540640209,0.8652429920760906
0.5604700678035213,0.10393461329676144,0.9705244394914592
0.5907597366357688,0.08800811730915749,1.0290036504772382
0.618528877332855,0.06957201823961603,1.291578157916456
0.6657035004411899,0.04918041156451281,1.5234970679056896
0.6833263486390113,0.018039200502261078,1.504404171930269
0.675559015990401,-0.005095003501863725,1.372984397108438
0.6725630269210287,-0.025510486470772985,1.2337628828927982
0.6491184470687078,-0.06371415338862035,1.350605195077269
0.6302712439972971,-0.10612374387969471,1.7137898263953126
0.5964438984171477,-0.15300010457310353,2.0570430165315576
0.5691018502596976,-0.17225795713865574,1.9163016879868295
0.5574060707640762,-0.17030225093024437,1.2980068863098457
0.5505757593045872,-0.15687668374819153,0.811023361973991
0.5476378053541768,-0.13558870165767503,0.3793870366905344
0.5428481191640848,-0.10912921343337019,0.13744943198504003
0.5443791183715022,-0.08819043759842339,-0.010035089947648575
0.5473320320358825,-0.07029506252973489,-0.05351943425195298
0.5570511426959704,-0.057953129740338026,-0.055644562548248865
0.5685558767166762,-0.05245973197656629,-0.03236533066595605
0.5785188766701961,-0.05291429590871707,-0.030986322709546016
0.588746689129235,-0.05092174221390468,-0.07855386547677316
0.6041563937714386,-0.0403607201734128,-0.1572349460653322
0.6216913616147315,-0.025683644612874843,-0.2608327237237896
0.6366468536627071,-0.00976237234703793,-0.35477762332890506
0.6505597107644918,0.00884129960631919,-0.4788038820085738
0.669701739123192,0.03426534173717953,-0.5136129124390916
0.692329471650523,0.056047775263671294,-0.5206186532671173
0.6867714538547571,0.06708464992374141,-0.38594699334006516
0.6680095425858306,0.068440786869239,-0.29567144774731235
0.627424432136569,0.06336480750990517,-0.2942408668002618
0.591427188842726,0.057643558881826346,-0.3116302230700191
0.5911590570597195,0.051717210108938975,-0.2845513132834336
0.5802581725140555,0.04196110335494016,-0.2796298437924992
0.5775960231935078,0.02953953697749222,-0.12679392737105527
0.5652645888051325,0.005278668129012509,0.08543215832928663
0.5472331905283052,-0.025479715676387866,0.24183351895203678
0.5422792963181373,-0.050405036532647524,0.4163699150583931
0.5502006645007396,-0.06783441811009541,0.5569743007069016
0.5612665225602417,-0.08130150147120958,0.5197807933675055
0.5731933817909022,-0.09531969665674046,0.4464159087330312
