root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.006454,0.004223,0.785319,0.001707,0.002393,-0.071951,0.997404,0.019276,0.043322,0.22536,0.21428,-0.308963,-0.026389,-0.160449,-0.005463,-0.0639,0.48766,-0.315282,-0.03106,0.02074,-0.024317,-0.013326,0.114547,0.05087,-0.137963,0.906583,0.82317,0.22914,-0.039378,0.088211,-0.006058,-0.083132,0.864149,-1.084982,0.174177,0.053124
0.00717,0.004728,0.784113,0.005121,0.003431,-0.089115,0.996002,0.020023,0.043173,0.25953,0.222385,-0.319137,-0.028949,-0.192171,-0.041716,-0.163415,0.545067,-0.323308,-0.047963,0.024172,-0.027887,-0.0111,0.13609,0.056073,-0.148527,0.890884,0.828108,0.197274,-0.014001,0.079736,-0.008985,-0.091665,0.853027,-1.063626,0.165014,0.019426
0.008434,0.004721,0.782745,0.007912,0.003597,-0.105435,0.994388,0.027438,0.043515,0.292057,0.223256,-0.326278,-0.031898,-0.201212,-0.071148,-0.248167,0.566939,-0.330113,-0.064394,0.025849,-0.032062,-0.009452,0.161135,0.068673,-0.157937,0.878021,0.823928,0.166875,0.014812,0.073496,-0.014709,-0.090636,0.844197,-1.045095,0.156681,-0.008009
0.009936,0.004135,0.780563,0.009778,0.002741,-0.120516,0.992659,0.037158,0.046169,0.321786,0.225085,-0.331026,-0.036188,-0.1964,-0.078848,-0.279275,0.560778,-0.335594,-0.074197,0.024727,-0.035467,-0.00875,0.18289,0.086559,-0.169454,0.875549,0.818317,0.146992,0.039585,0.069124,-0.021266,-0.079954,0.84017,-1.030483,0.151391,-0.029969
0.011556,0.00304,0.780427,0.010427,0.00135,-0.133904,0.990939,0.045408,0.052067,0.34774,0.231633,-0.334847,-0.041098,-0.183048,-0.063627,-0.249634,0.533974,-0.33838,-0.067929,0.021221,-0.036933,-0.008667,0.197673,0.106985,-0.182665,0.884703,0.816231,0.140977,0.044353,0.065169,-0.030919,-0.057878,0.842244,-1.024834,0.148812,-0.045065
0.013123,0.001581,0.780995,0.009942,-0.000168,-0.146886,0.989104,0.047305,0.063315,0.37144,0.252228,-0.337938,-0.046601,-0.162863,-0.041474,-0.207556,0.495556,-0.336653,-0.054372,0.018539,-0.036983,-0.008507,0.202837,0.130285,-0.197756,0.902455,0.823631,0.145861,0.03113,0.060336,-0.041464,-0.029704,0.849225,-1.025308,0.148857,-0.050619
0.01423,-0.000186,0.78191,0.008274,-0.001846,-0.160176,0.987052,0.039967,0.08174,0.39342,0.292477,-0.338122,-0.05267,-0.139211,-0.020731,-0.178217,0.452692,-0.32793,-0.052329,0.017295,-0.036148,-0.00769,0.20046,0.148737,-0.200709,0.9259750000000002,0.829378,0.164329,0.015566,0.054137,-0.050745,0.000449,0.85966,-1.0292,0.150849,-0.049115
0.014685,-0.002025,0.7829,0.005851,-0.002899,-0.17316,0.984872,0.01876,0.108233,0.411907,0.358182,-0.335402,-0.059637,-0.119788,-0.000177,-0.152556,0.415405,-0.314224,-0.05412,0.016246,-0.034338,-0.005161,0.191658,0.162496,-0.195641,0.950146,0.835156,0.189352,0.001245,0.045994,-0.0573,0.026085,0.871011,-1.030229,0.155978,-0.044373
0.014952,-0.003532,0.784801,0.002578,-0.004049,-0.186868,0.982373,-0.020791,0.145777,0.425286,0.463767,-0.324587,-0.070083,-0.106386,0.020861,-0.123564,0.39031,-0.304209,-0.056573,0.015929,-0.031194,0.000248,0.179817,0.173227,-0.182348,0.966423,0.838676,0.215469,0.000392,0.035532,-0.061415,0.049224,0.881306,-1.030005,0.160849,-0.039732
0.014813,-0.00458,0.785189,-0.000754,-0.005031,-0.202551,0.979258,-0.078843,0.191183,0.428239,0.60025,-0.294593,-0.074914,-0.100203,0.041442,-0.092329,0.377595,-0.300488,-0.059867,0.017536,-0.026717,0.008842,0.167919,0.181798,-0.16817,0.973222,0.840681,0.233947,0.002816,0.023763,-0.06579,0.072551,0.88855,-1.031578,0.163302,-0.035959
