root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
4.740682,-0.091699,0.795001,0.00985,-0.021796,-0.013176,0.999627,0.054994,-0.013053,0.197177,0.177603,-0.135013,0.025604,0.058445,-0.186913,-0.191857,0.176596,-0.149178,0.127242,0.042314,-0.01916,0.07818,0.298383,-0.046945,0.236631,0.751199,1.213333,0.31089,-0.063551,0.306161,-0.006074,-0.225558,0.64087,-0.878902,0.207043,0.051933
4.741278,-0.090101,0.794584,0.010005,-0.020985,-0.01093,0.99967,0.053098,-0.016855,0.193419,0.178423,-0.136777,0.02835,0.054259,-0.191707,-0.194397,0.187022,-0.157273,0.130734,0.044787,-0.019222,0.081555,0.293315,-0.046514,0.236944,0.72943,1.21436,0.287456,-0.068465,0.312054,-0.007139,-0.218349,0.65085,-0.892383,0.223095,0.061065
4.741898,-0.088467,0.79393,0.010183,-0.020257,-0.008657,0.999705,0.048065,-0.020203,0.189671,0.186605,-0.142477,0.031151,0.045982,-0.197848,-0.196986,0.206561,-0.169191,0.134798,0.046132,-0.020656,0.085202,0.285691,-0.046171,0.236852,0.706496,1.214985,0.266434,-0.072329,0.318478,-0.006726,-0.21615,0.658438,-0.901496,0.235878,0.067255
4.742387,-0.086866,0.792977,0.010798,-0.019587,-0.007645,0.999721,0.040501,-0.023454,0.188352,0.201227,-0.151911,0.033843,0.025924,-0.206463,-0.194364,0.246914,-0.185688,0.138072,0.046233,-0.023327,0.089715,0.275774,-0.045215,0.236929,0.687947,1.214847,0.251088,-0.073809,0.32405,-0.005111,-0.217866,0.663365,-0.905319,0.242181,0.069441
4.742681,-0.085482,0.791675,0.012273,-0.019252,-0.008874,0.9997,0.030847,-0.026547,0.191453,0.22307,-0.16574,0.036009,-0.01017,-0.217438,-0.182243,0.314891,-0.203725,0.140389,0.045212,-0.027464,0.09552600000000001,0.263559,-0.044399,0.237154,0.678931,1.214669,0.245483,-0.071618,0.328418,-0.004543,-0.22011,0.666279,-0.906471,0.245213,0.071087
4.742769,-0.08441,0.790335,0.013963,-0.019609,-0.013264,0.999622,0.022307,-0.027914,0.200423,0.247438,-0.182035,0.037166,-0.068673,-0.227428,-0.15601,0.420861,-0.206511,0.131902,0.042401,-0.033645,0.103397,0.247014,-0.043723,0.240099,0.684193,1.210138,0.248716,-0.066752,0.331218,-0.006597,-0.217538,0.666507,-0.907789,0.24386,0.076232
4.743263,-0.08371,0.790712,0.016266,-0.020602,-0.022124,0.999411,0.016613,-0.027508,0.217299,0.271901,-0.199325,0.036869,-0.151563,-0.233982,-0.115505,0.56437,-0.182877,0.107272,0.037607,-0.042313,0.113549,0.222437,-0.045152,0.240397,0.710007,1.203386,0.26559,-0.060603,0.335712,-0.013323,-0.20496,0.657026,-0.910698,0.237089,0.085505
4.744153,-0.083422,0.789044,0.019054,-0.022735,-0.03431,0.998971,0.015671,-0.026051,0.240291,0.294079,-0.218299,0.035391,-0.249537,-0.236429,-0.076339,0.727562,-0.129779,0.065121,0.031289,-0.053427,0.12504,0.196658,-0.040389,0.238575,0.748662,1.201364,0.290385,-0.06198,0.335193,-0.024587,-0.1862,0.644507,-0.917396,0.226303,0.094629
4.74583,-0.083204,0.786688,0.020064,-0.025353,-0.0482,0.998314,0.023309,-0.022138,0.265685,0.303809,-0.23279,0.033547,-0.342118,-0.239265,-0.060552,0.876779,-0.074519,-1.3e-05,0.023895,-0.065974,0.135977,0.170073,-0.025376,0.228839,0.792945,1.210218,0.311733,-0.07299,0.329565,-0.034279,-0.166494,0.631172,-0.923792,0.212158,0.100091
4.748841,-0.082991,0.786955,0.019419,-0.02869,-0.059441,0.99763,0.038013,-0.017339,0.286265,0.304354,-0.241974,0.03149,-0.417769,-0.24317,-0.067494,0.985489,-0.037935,-0.038836,0.015832,-0.078495,0.144883,0.136587,-0.004009,0.191839,0.848689,1.247341,0.331073,-0.100235,0.333262,-0.039038,-0.150071,0.608532,-0.922214,0.195156,0.100551
4.752854,-0.083001,0.786429,0.017886,-0.031477,-0.067482,0.997063,0.052054,-0.012113,0.300865,0.304907,-0.250707,0.029428,-0.472322,-0.23202,-0.086587,1.038219,-0.055759,-0.047165,0.007468,-0.08955,0.151405,0.09842600000000001,0.024918,0.121386,0.903072,1.319082,0.336018,-0.141918,0.346244,-0.038247,-0.142319,0.577445,-0.909699,0.176917,0.091925
